ticker,year,cik,accession,filing_date,doc_url
MTB,2021,0000036270,0001564590-22-005400,2022-02-16,https://www.sec.gov/Archives/edgar/data/36270/000156459022005400/mtb-10k_20211231.htm
MTB,2023,0000036270,0000950170-24-017990,2024-02-21,https://www.sec.gov/Archives/edgar/data/36270/000095017024017990/mtb-20231231.htm
MTD,2019,0001037646,0001037646-20-000005,2020-02-07,https://www.sec.gov/Archives/edgar/data/1037646/000103764620000005/mtd10k12312019.htm
MTD,2021,0001037646,0001037646-22-000008,2022-02-11,https://www.sec.gov/Archives/edgar/data/1037646/000103764622000008/mtd-20211231.htm
MTD,2023,0001037646,0001037646-24-000007,2024-02-09,https://www.sec.gov/Archives/edgar/data/1037646/000103764624000007/mtd-20231231.htm
MU,2019,0000723125,0000723125-20-000082,2020-10-19,https://www.sec.gov/Archives/edgar/data/723125/000072312520000082/mu-20200903.htm
MU,2021,0000723125,0000723125-22-000048,2022-10-07,https://www.sec.gov/Archives/edgar/data/723125/000072312522000048/mu-20220901.htm
MU,2023,0000723125,0000723125-24-000027,2024-10-04,https://www.sec.gov/Archives/edgar/data/723125/000072312524000027/mu-20240829.htm
NCLH,2019,0001513761,0001558370-20-001661,2020-02-27,https://www.sec.gov/Archives/edgar/data/1513761/000155837020001661/nclh-20191231x10kc19a9c.htm
NCLH,2021,0001513761,0001558370-22-002516,2022-03-01,https://www.sec.gov/Archives/edgar/data/1513761/000155837022002516/nclh-20211231x10k.htm
NCLH,2023,0001513761,0001558370-24-001935,2024-02-28,https://www.sec.gov/Archives/edgar/data/1513761/000155837024001935/nclh-20231231x10k.htm
NDAQ,2019,0001120193,0001120193-20-000004,2020-02-25,https://www.sec.gov/Archives/edgar/data/1120193/000112019320000004/ndaq1231201910-k.htm
NDAQ,2021,0001120193,0001120193-22-000007,2022-02-23,https://www.sec.gov/Archives/edgar/data/1120193/000112019322000007/ndaq-20211231.htm
NDAQ,2023,0001120193,0001120193-24-000006,2024-02-21,https://www.sec.gov/Archives/edgar/data/1120193/000112019324000006/ndaq-20231231.htm
NDSN,2019,0000072331,0000072331-20-000024,2020-12-18,https://www.sec.gov/Archives/edgar/data/72331/000007233120000024/ndsn-20201031.htm
NDSN,2021,0000072331,0000072331-22-000185,2022-12-19,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/ndsn-20221031.htm
NDSN,2023,0000072331,0000072331-24-000177,2024-12-18,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/ndsn-20241031.htm
NEE,2019,0000753308,0000753308-20-000021,2020-02-14,https://www.sec.gov/Archives/edgar/data/753308/000075330820000021/nee-12312019x10k.htm
NEE,2021,0000753308,0000753308-22-000014,2022-02-18,https://www.sec.gov/Archives/edgar/data/753308/000075330822000014/nee-20211231.htm
NEE,2023,0000753308,0000753308-24-000008,2024-02-16,https://www.sec.gov/Archives/edgar/data/753308/000075330824000008/nee-20231231.htm
NEM,2019,0001164727,0001558370-20-001041,2020-02-20,https://www.sec.gov/Archives/edgar/data/1164727/000155837020001041/nem-20191231x10k047aaa.htm
NEM,2021,0001164727,0001164727-22-000007,2022-02-24,https://www.sec.gov/Archives/edgar/data/1164727/000116472722000007/nem-20211231.htm
NEM,2023,0001164727,0001164727-24-000016,2024-02-29,https://www.sec.gov/Archives/edgar/data/1164727/000116472724000016/nem-20231231.htm
NFLX,2019,0001065280,0001065280-20-000040,2020-01-29,https://www.sec.gov/Archives/edgar/data/1065280/000106528020000040/form10kq419.htm
NFLX,2021,0001065280,0001065280-22-000036,2022-01-27,https://www.sec.gov/Archives/edgar/data/1065280/000106528022000036/nflx-20211231.htm
NFLX,2023,0001065280,0001065280-24-000030,2024-01-26,https://www.sec.gov/Archives/edgar/data/1065280/000106528024000030/nflx-20231231.htm
NI,2019,0001111711,0001111711-20-000013,2020-02-28,https://www.sec.gov/Archives/edgar/data/1111711/000111171120000013/ni-20191231x10k.htm
NI,2021,0001111711,0001111711-22-000007,2022-02-23,https://www.sec.gov/Archives/edgar/data/1111711/000111171122000007/nix-20211231.htm
NI,2023,0001111711,0001111711-24-000011,2024-02-21,https://www.sec.gov/Archives/edgar/data/1111711/000111171124000011/nix-20231231.htm
NKE,2019,0000320187,0000320187-20-000047,2020-07-24,https://www.sec.gov/Archives/edgar/data/320187/000032018720000047/nke-531202010k.htm
NKE,2021,0000320187,0000320187-22-000038,2022-07-21,https://www.sec.gov/Archives/edgar/data/320187/000032018722000038/nke-20220531.htm
NKE,2023,0000320187,0000320187-24-000044,2024-07-25,https://www.sec.gov/Archives/edgar/data/320187/000032018724000044/nke-20240531.htm
NOC,2019,0001133421,0001133421-20-000006,2020-01-30,https://www.sec.gov/Archives/edgar/data/1133421/000113342120000006/noc-12312019x10k.htm
NOC,2021,0001133421,0001133421-22-000004,2022-01-27,https://www.sec.gov/Archives/edgar/data/1133421/000113342122000004/noc-20211231.htm
NOC,2023,0001133421,0001133421-24-000006,2024-01-25,https://www.sec.gov/Archives/edgar/data/1133421/000113342124000006/noc-20231231.htm
NOW,2019,0001373715,0001373715-20-000072,2020-02-20,https://www.sec.gov/Archives/edgar/data/1373715/000137371520000072/now-20191231x10kxinpro.htm
NOW,2021,0001373715,0001373715-22-000024,2022-02-03,https://www.sec.gov/Archives/edgar/data/1373715/000137371522000024/now-20211231.htm
NOW,2023,0001373715,0001373715-24-000030,2024-01-25,https://www.sec.gov/Archives/edgar/data/1373715/000137371524000030/now-20231231.htm
NRG,2019,0001013871,0001013871-20-000013,2020-02-27,https://www.sec.gov/Archives/edgar/data/1013871/000101387120000013/nrg-20191231.htm
NRG,2021,0001013871,0001013871-22-000010,2022-02-24,https://www.sec.gov/Archives/edgar/data/1013871/000101387122000010/nrg-20211231.htm
NRG,2023,0001013871,0001013871-24-000005,2024-02-28,https://www.sec.gov/Archives/edgar/data/1013871/000101387124000005/nrg-20231231.htm
NSC,2019,0000702165,0000702165-20-000011,2020-02-06,https://www.sec.gov/Archives/edgar/data/702165/000070216520000011/nsc-20191231.htm
NSC,2021,0000702165,0000702165-22-000007,2022-02-04,https://www.sec.gov/Archives/edgar/data/702165/000070216522000007/nsc-20211231.htm
NSC,2023,0000702165,0000702165-24-000005,2024-02-05,https://www.sec.gov/Archives/edgar/data/702165/000070216524000005/nsc-20231231.htm
NTAP,2019,0001002047,0001564590-20-029349,2020-06-15,https://www.sec.gov/Archives/edgar/data/1002047/000156459020029349/ntap-10k_20200424.htm
NTAP,2021,0001002047,0000950170-22-011708,2022-06-16,https://www.sec.gov/Archives/edgar/data/1002047/000095017022011708/ntap-20220429.htm
NTAP,2023,0001002047,0000950170-24-071327,2024-06-10,https://www.sec.gov/Archives/edgar/data/1002047/000095017024071327/ntap-20240426.htm
NTRS,2019,0000073124,0000073124-20-000101,2020-02-25,https://www.sec.gov/Archives/edgar/data/73124/000007312420000101/a201910-k.htm
NTRS,2021,0000073124,0000073124-22-000071,2022-02-28,https://www.sec.gov/Archives/edgar/data/73124/000007312422000071/ntrs-20211231.htm
NTRS,2023,0000073124,0000073124-24-000073,2024-02-27,https://www.sec.gov/Archives/edgar/data/73124/000007312424000073/ntrs-20231231.htm
NUE,2019,0000073309,0001564590-20-007794,2020-02-28,https://www.sec.gov/Archives/edgar/data/73309/000156459020007794/nue-10k_20191231.htm
NUE,2021,0000073309,0001564590-22-007679,2022-02-28,https://www.sec.gov/Archives/edgar/data/73309/000156459022007679/nue-10k_20211231.htm
NUE,2023,0000073309,0000950170-24-021195,2024-02-27,https://www.sec.gov/Archives/edgar/data/73309/000095017024021195/nue-20231231.htm
NVDA,2019,0001045810,0001045810-20-000010,2020-02-20,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000010/nvda-2020x10k.htm
NVDA,2021,0001045810,0001045810-22-000036,2022-03-18,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000036/nvda-20220130.htm
NVDA,2023,0001045810,0001045810-24-000029,2024-02-21,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm
NVR,2019,0000906163,0000906163-20-000026,2020-02-19,https://www.sec.gov/Archives/edgar/data/906163/000090616320000026/a201910-k.htm
NVR,2021,0000906163,0000906163-22-000008,2022-02-16,https://www.sec.gov/Archives/edgar/data/906163/000090616322000008/nvr-20211231.htm
NVR,2023,0000906163,0000906163-24-000033,2024-02-14,https://www.sec.gov/Archives/edgar/data/906163/000090616324000033/nvr-20231231.htm
NWS,2019,0001564708,0001564708-20-000022,2020-08-11,https://www.sec.gov/Archives/edgar/data/1564708/000156470820000022/nws-20200630.htm
NWS,2021,0001564708,0001564708-22-000265,2022-08-12,https://www.sec.gov/Archives/edgar/data/1564708/000156470822000265/nws-20220630.htm
NWS,2023,0001564708,0001564708-24-000408,2024-08-13,https://www.sec.gov/Archives/edgar/data/1564708/000156470824000408/nws-20240630.htm
NWSA,2019,0001564708,0001564708-20-000022,2020-08-11,https://www.sec.gov/Archives/edgar/data/1564708/000156470820000022/nws-20200630.htm
NWSA,2021,0001564708,0001564708-22-000265,2022-08-12,https://www.sec.gov/Archives/edgar/data/1564708/000156470822000265/nws-20220630.htm
NWSA,2023,0001564708,0001564708-24-000408,2024-08-13,https://www.sec.gov/Archives/edgar/data/1564708/000156470824000408/nws-20240630.htm
NXPI,2019,0001413447,0001413447-20-000009,2020-02-27,https://www.sec.gov/Archives/edgar/data/1413447/000141344720000009/nxp10-k.htm
NXPI,2021,0001413447,0001413447-22-000008,2022-02-24,https://www.sec.gov/Archives/edgar/data/1413447/000141344722000008/nxpi-20211231.htm
NXPI,2023,0001413447,0001413447-24-000013,2024-02-22,https://www.sec.gov/Archives/edgar/data/1413447/000141344724000013/nxpi-20231231.htm
O,2019,0000726728,0000726728-20-000033,2020-02-24,https://www.sec.gov/Archives/edgar/data/726728/000072672820000033/realtyincome10k2019.htm
O,2021,0000726728,0000726728-22-000046,2022-02-23,https://www.sec.gov/Archives/edgar/data/726728/000072672822000046/o-20211231.htm
O,2023,0000726728,0000726728-24-000047,2024-02-21,https://www.sec.gov/Archives/edgar/data/726728/000072672824000047/o-20231231.htm
ODFL,2019,0000878927,0001564590-20-006626,2020-02-26,https://www.sec.gov/Archives/edgar/data/878927/000156459020006626/odfl-10k_20191231.htm
ODFL,2021,0000878927,0001564590-22-006303,2022-02-23,https://www.sec.gov/Archives/edgar/data/878927/000156459022006303/odfl-10k_20211231.htm
ODFL,2023,0000878927,0000950170-24-020176,2024-02-26,https://www.sec.gov/Archives/edgar/data/878927/000095017024020176/odfl-20231231.htm
OKE,2019,0001039684,0001039684-20-000012,2020-02-25,https://www.sec.gov/Archives/edgar/data/1039684/000103968420000012/oke10-k2019.htm
OKE,2021,0001039684,0001039684-22-000015,2022-03-01,https://www.sec.gov/Archives/edgar/data/1039684/000103968422000015/oke-20211231.htm
OKE,2023,0001039684,0001039684-24-000015,2024-02-27,https://www.sec.gov/Archives/edgar/data/1039684/000103968424000015/oke-20231231.htm
OMC,2019,0000029989,0000029989-20-000005,2020-02-11,https://www.sec.gov/Archives/edgar/data/29989/000002998920000005/omc-20191231.htm
OMC,2021,0000029989,0000029989-22-000012,2022-02-09,https://www.sec.gov/Archives/edgar/data/29989/000002998922000012/omc-20211231.htm
OMC,2023,0000029989,0000029989-24-000007,2024-02-07,https://www.sec.gov/Archives/edgar/data/29989/000002998924000007/omc-20231231.htm
ON,2019,0001097864,0001193125-20-041751,2020-02-19,https://www.sec.gov/Archives/edgar/data/1097864/000119312520041751/d864442d10k.htm
ON,2021,0001097864,0001628280-22-002416,2022-02-14,https://www.sec.gov/Archives/edgar/data/1097864/000162828022002416/on-20211231.htm
ON,2023,0001097864,0001628280-24-003201,2024-02-05,https://www.sec.gov/Archives/edgar/data/1097864/000162828024003201/on-20231231.htm
ORCL,2019,0001341439,0001564590-20-030125,2020-06-22,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/orcl-10k_20200531.htm
ORCL,2021,0001341439,0001564590-22-023675,2022-06-21,https://www.sec.gov/Archives/edgar/data/1341439/000156459022023675/orcl-10k_20220531.htm
ORCL,2023,0001341439,0000950170-24-075605,2024-06-20,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm
ORLY,2019,0000898173,0000898173-20-000007,2020-02-28,https://www.sec.gov/Archives/edgar/data/898173/000089817320000007/orly-20191231x10k.htm
ORLY,2021,0000898173,0000898173-22-000012,2022-02-28,https://www.sec.gov/Archives/edgar/data/898173/000089817322000012/orly-20211231x10k.htm
ORLY,2023,0000898173,0000898173-24-000009,2024-02-28,https://www.sec.gov/Archives/edgar/data/898173/000089817324000009/orly-20231231x10k.htm
OTIS,2021,0001781335,0001781335-22-000007,2022-02-04,https://www.sec.gov/Archives/edgar/data/1781335/000178133522000007/otis-20211231.htm
OTIS,2023,0001781335,0001781335-24-000013,2024-02-02,https://www.sec.gov/Archives/edgar/data/1781335/000178133524000013/otis-20231231.htm
OXY,2019,0000797468,0000797468-20-000004,2020-02-28,https://www.sec.gov/Archives/edgar/data/797468/000079746820000004/oxy10k12-31x2019.htm
OXY,2021,0000797468,0000797468-22-000008,2022-02-24,https://www.sec.gov/Archives/edgar/data/797468/000079746822000008/oxy-20211231.htm
OXY,2023,0000797468,0000797468-24-000034,2024-02-14,https://www.sec.gov/Archives/edgar/data/797468/000079746824000034/oxy-20231231.htm
PANW,2019,0001327567,0001327567-20-000032,2020-09-04,https://www.sec.gov/Archives/edgar/data/1327567/000132756720000032/panw-20200731.htm
PANW,2021,0001327567,0001327567-22-000028,2022-09-06,https://www.sec.gov/Archives/edgar/data/1327567/000132756722000028/panw-20220731.htm
PANW,2023,0001327567,0001327567-24-000029,2024-09-06,https://www.sec.gov/Archives/edgar/data/1327567/000132756724000029/panw-20240731.htm
PAYX,2019,0000723531,0000723531-20-000048,2020-07-17,https://www.sec.gov/Archives/edgar/data/723531/000072353120000048/payx-20200531x10k.htm
PAYX,2021,0000723531,0000950170-22-012734,2022-07-15,https://www.sec.gov/Archives/edgar/data/723531/000095017022012734/payx-20220531.htm
PAYX,2023,0000723531,0000950170-24-082958,2024-07-11,https://www.sec.gov/Archives/edgar/data/723531/000095017024082958/payx-20240531.htm
PCAR,2019,0000075362,0001564590-20-005276,2020-02-19,https://www.sec.gov/Archives/edgar/data/75362/000156459020005276/pcar-10k_20191231.htm
PCAR,2021,0000075362,0001564590-22-006237,2022-02-23,https://www.sec.gov/Archives/edgar/data/75362/000156459022006237/pcar-10k_20211231.htm
PCAR,2023,0000075362,0000950170-24-017900,2024-02-21,https://www.sec.gov/Archives/edgar/data/75362/000095017024017900/pcar-20231231.htm
PCG,2019,0001004980,0001004980-20-000009,2020-02-18,https://www.sec.gov/Archives/edgar/data/1004980/000100498020000009/pcg-20191231.htm
PCG,2021,0001004980,0001004980-22-000009,2022-02-10,https://www.sec.gov/Archives/edgar/data/1004980/000100498022000009/pcg-20211231.htm
PCG,2023,0001004980,0001004980-24-000014,2024-02-22,https://www.sec.gov/Archives/edgar/data/1004980/000100498024000014/pcg-20231231.htm
PEG,2019,0000788784,0000788784-20-000004,2020-02-26,https://www.sec.gov/Archives/edgar/data/788784/000078878420000004/pseg201910k.htm
PEG,2021,0000788784,0001628280-22-003860,2022-02-24,https://www.sec.gov/Archives/edgar/data/788784/000162828022003860/pseg-20211231.htm
PEG,2023,0000788784,0001628280-24-006885,2024-02-26,https://www.sec.gov/Archives/edgar/data/788784/000162828024006885/pseg-20231231.htm
PEP,2019,0000077476,0000077476-20-000015,2020-02-13,https://www.sec.gov/Archives/edgar/data/77476/000007747620000015/pepsico201910-k.htm
PEP,2021,0000077476,0000077476-22-000010,2022-02-10,https://www.sec.gov/Archives/edgar/data/77476/000007747622000010/pep-20211225.htm
PEP,2023,0000077476,0000077476-24-000008,2024-02-09,https://www.sec.gov/Archives/edgar/data/77476/000007747624000008/pep-20231230.htm
PFE,2019,0000078003,0000078003-20-000014,2020-02-27,https://www.sec.gov/Archives/edgar/data/78003/000007800320000014/pfe-12312019x10kshell.htm
PFE,2021,0000078003,0000078003-22-000027,2022-02-24,https://www.sec.gov/Archives/edgar/data/78003/000007800322000027/pfe-20211231.htm
PFE,2023,0000078003,0000078003-24-000039,2024-02-22,https://www.sec.gov/Archives/edgar/data/78003/000007800324000039/pfe-20231231.htm
PFG,2019,0001126328,0001104659-20-021174,2020-02-14,https://www.sec.gov/Archives/edgar/data/1126328/000110465920021174/pfg-20191231x10k0da4e5.htm
PFG,2021,0001126328,0001104659-22-020401,2022-02-11,https://www.sec.gov/Archives/edgar/data/1126328/000110465922020401/pfg-20211231x10k.htm
PFG,2023,0001126328,0001104659-24-025516,2024-02-20,https://www.sec.gov/Archives/edgar/data/1126328/000110465924025516/pfg-20231231x10k.htm
PG,2019,0000080424,0000080424-20-000053,2020-08-06,https://www.sec.gov/Archives/edgar/data/80424/000008042420000053/pg-20200630.htm
PG,2021,0000080424,0000080424-22-000064,2022-08-05,https://www.sec.gov/Archives/edgar/data/80424/000008042422000064/pg-20220630.htm
PG,2023,0000080424,0000080424-24-000083,2024-08-05,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/pg-20240630.htm
PGR,2019,0000080661,0000080661-20-000006,2020-03-02,https://www.sec.gov/Archives/edgar/data/80661/000008066120000006/pgr-20191231x10k.htm
PGR,2021,0000080661,0000080661-22-000046,2022-02-28,https://www.sec.gov/Archives/edgar/data/80661/000008066122000046/pgr-20211231.htm
PGR,2023,0000080661,0000080661-24-000007,2024-02-26,https://www.sec.gov/Archives/edgar/data/80661/000008066124000007/pgr-20231231.htm
PH,2019,0000076334,0000076334-20-000099,2020-08-26,https://www.sec.gov/Archives/edgar/data/76334/000007633420000099/ph630202010-k.htm
PH,2021,0000076334,0000076334-22-000034,2022-08-24,https://www.sec.gov/Archives/edgar/data/76334/000007633422000034/ph-20220630.htm
PH,2023,0000076334,0000076334-24-000044,2024-08-22,https://www.sec.gov/Archives/edgar/data/76334/000007633424000044/ph-20240630.htm
PHM,2019,0000822416,0000822416-20-000007,2020-01-30,https://www.sec.gov/Archives/edgar/data/822416/000082241620000007/a201910-k.htm
PHM,2021,0000822416,0000822416-22-000007,2022-02-07,https://www.sec.gov/Archives/edgar/data/822416/000082241622000007/phm-20211231.htm
PHM,2023,0000822416,0000822416-24-000010,2024-02-05,https://www.sec.gov/Archives/edgar/data/822416/000082241624000010/phm-20231231.htm
PKG,2019,0000075677,0001564590-20-006774,2020-02-26,https://www.sec.gov/Archives/edgar/data/75677/000156459020006774/pkg-10k_20191231.htm
PKG,2021,0000075677,0000950170-22-001913,2022-02-24,https://www.sec.gov/Archives/edgar/data/75677/000095017022001913/pkg-20211231.htm
PKG,2023,0000075677,0000950170-24-022794,2024-02-29,https://www.sec.gov/Archives/edgar/data/75677/000095017024022794/pkg-20231231.htm
